,ID,Project_Code,PQ,PO/SO,ASN/DN,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,PQ_First_Sent_to_Client_Date,PO_Sent_to_Vendor_Date,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Product_Group,Sub_Classification,Vendor,Item_Description,Molecule/Test_Type,Brand,Dosage,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,First_Line_Designation,Weight_(Kilograms),Freight_Cost_(USD),Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean
2440,85318,102-ZW-T30,FPQ-9927,SO-43670,DN-2948,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,5/15/12,N/A - From RDC,13-Dec-12,13-Dec-12,13-Dec-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,16971,131016.12,7.72,0.13,Hetero Unit III Hyderabad IN,Yes,1464,8000.72,183.68,8000.72,1464
2441,9352,109-TZ-T01,Pre-PQ Process,SCMS-10350,ASN-1933,Tanzania,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/23/07,22-Jul-08,22-Jul-08,22-Jul-08,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,,Test kit,25,10000,200000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,3110,22663.18,320.0,22663.18,3110
2442,84244,109-TZ-T30,FPQ-11393,SO-44381,DN-3101,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,12/30/12,N/A - From RDC,31-May-13,14-May-13,14-May-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,11606,26693.8,2.3,0.04,"Cipla, Goa, India",No,See DN-3101 (ID#:83672),See DN-3101 (ID#:83672),33.02,3592.8,4613
2443,83479,111-MZ-T30,FPQ-6981,SO-38350,DN-2094,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,1/6/11,N/A - From RDC,28-Feb-11,25-Feb-11,25-Feb-11,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,1177,2377.54,2.02,0.01,"Aurobindo Unit III, India",Yes,512,3415.72,3.92,3415.72,512
2446,61190,108-VN-T30,FPQ-7427,SCMS-105530,ASN-11955,Vietnam,PMO - US,Direct Drop,EXW,Air,3/31/11,4/14/11,26-Sep-11,26-Sep-11,26-Sep-11,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,10249,84041.8,8.2,0.14,Hetero Unit III Hyderabad IN,Yes,5495,23372.43,138.67,23372.43,5495
2447,66205,106-HT-T30,FPQ-15038,SCMS-263050,ASN-31197,Haiti,PMO - US,Direct Drop,EXW,Air,10/22/14,12/24/14,26-Mar-15,26-Mar-15,26-Mar-15,ARV,Adult,EMCURE PHARMACEUTICALS LTD,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Atazanavir/Ritonavir,Generic,300/100mg,Tablet,30,1000,18000.0,18.0,0.6,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,133,1604.56,18.5,1604.56,133
2448,11698,111-MZ-T01,Pre-PQ Process,SO-323,DN-15,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,1-Feb-07,1-Feb-07,1-Feb-07,ARV,Adult,SCMS from RDC,"Stavudine 15mg, capsules, 60 Caps",Stavudine,Generic,15mg,Capsule,60,3287,7724.45,2.35,0.04,"Aurobindo Unit III, India",No,See DN-15 (ID#:10804),See DN-15 (ID#:10804),,See DN-15 (ID#:10804),See DN-15 (ID#:10804)
2449,21953,103-SS-T30,FPQ-11382,SCMS-173320,ASN-18203,South Sudan,PMO - US,Direct Drop,EXW,Air,1/4/13,1/22/13,27-Mar-13,27-Mar-13,27-Mar-13,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,324,10368.0,32.0,1.6,"Trinity Biotech, Plc",Yes,107,2231.97,12.83,2231.97,107
2451,62987,102-MW-T30,FPQ-11638,SCMS-179351,ASN-21682,Malawi,PMO - US,Direct Drop,EXW,Air,2/22/13,3/14/13,2-Oct-13,2-Oct-13,2-Oct-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,154,12320.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,60,1619.3,15.24,1619.3,60
2452,21491,114-UG-T30,FPQ-11098,SCMS-171680,ASN-18883,Uganda,PMO - US,Direct Drop,EXW,Air,12/13/12,1/2/13,29-Apr-13,29-Apr-13,29-Apr-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,2957,236560.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1313,31917.19,292.62,31917.19,1313
2453,70577,108-VN-T30,FPQ-6384,SCMS-87740,ASN-9153,Vietnam,PMO - US,Direct Drop,EXW,Air,9/30/10,10/15/10,23-Dec-10,23-Dec-10,23-Dec-10,ARV,Adult,STRIDES ARCOLAB LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,29847,70140.45,2.35,0.04,"Strides, Bangalore, India.",Yes,1403,6475.64,151.22,6475.64,1403
2454,84359,107-RW-T30,FPQ-12766,SO-46485,DN-3642,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,8/2/13,N/A - From RDC,5-May-14,6-Jun-14,20-Jun-14,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,30205,325609.9,10.78,0.36,Mylan (formerly Matrix) Nashik,No,See DN-3642 (ID#:82668),See DN-3642 (ID#:82668),402.78,8469.67,3703
2456,84674,104-CI-T30,FPQ-7659,SO-40123,DN-2369,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,5/3/11,N/A - From RDC,14-Oct-11,8-Oct-11,8-Oct-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,62231,262614.82,4.22,0.14,"Strides, Bangalore, India.",Yes,3789,13956.38,433.31,13956.38,3789
2457,83767,111-MZ-T30,FPQ-13123,SO-47081,DN-3558,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,10/21/13,N/A - From RDC,15-Apr-14,28-Mar-14,4-Apr-14,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,2100,4746.0,2.26,0.04,Hetero Unit III Hyderabad IN,No,See DN-3558 (ID#:83766),See DN-3558 (ID#:83766),4.88,8406.81,5170
2458,53338,161-ZA-T30,FPQ-6262,SCMS-83830,ASN-8795,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/10,9/24/10,8-Dec-10,8-Dec-10,8-Dec-10,ARV,Adult,Aurobindo Pharma Limited,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,77143,565458.19,7.33,0.12,"Aurobindo Unit III, India",Yes,3894,3161.68,1219.13,3161.68,3894
2459,34987,108-VN-T30,FPQ-12539,SCMS-199820,ASN-23648,Vietnam,PMO - US,Direct Drop,EXW,Air,7/11/13,8/2/13,13-Jun-14,22-Jan-14,22-Jan-14,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,15500,172825.0,11.15,0.37,Mylan (formerly Matrix) Nashik,Yes,1745,3977.24,213.78,3977.24,1745
2460,10550,100-CI-T01,Pre-PQ Process,SO-284,DN-46,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,4-May-07,4-May-07,4-May-07,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,1778,18224.5,10.25,0.17,"Aurobindo Unit III, India",Yes,716,2601,,2601,716
2462,84371,102-BI-T30,FPQ-13627,SO-47670,DN-3712,Burundi,PMO - US,From RDC,N/A - From RDC,Air,1/24/14,N/A - From RDC,30-May-14,25-Jun-14,1-Jul-14,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,200,4008.0,20.04,0.17,Mylan (formerly Matrix) Nashik,No,See DN-3712 (ID#:83795),See DN-3712 (ID#:83795),4.12,See DN-3712 (ID#:83795),See DN-3712 (ID#:83795)
2463,12578,114-UG-T01,Pre-PQ Process,SO-26140,DN-1222,Uganda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,24-Jun-09,24-Jun-09,24-Jun-09,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,107,342.4,3.2,0.05,"Aurobindo Unit III, India",No,See DN-1222 (ID#:11317),See DN-1222 (ID#:11317),0.67,See DN-1222 (ID#:11317),See DN-1222 (ID#:11317)
2464,8735,111-MZ-T01,Pre-PQ Process,SCMS-31750,ASN-3507,Mozambique,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/14/08,14-Apr-09,14-Apr-09,14-Apr-09,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,4800,345600.0,72.0,0.72,Inverness Japan,Yes,1417,13093.27,677.38,13093.27,1417
2465,82987,111-MZ-T30,FPQ-8157,SO-40330,DN-2417,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,8/4/11,N/A - From RDC,30-Nov-11,14-Dec-11,14-Dec-11,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,2350,4935.0,2.1,0.01,"Aurobindo Unit III, India",Yes,904,573.43,8.14,573.43,904
2467,36350,105-GY-T30,FPQ-6308,SCMS-85581,ASN-8445,Guyana,PMO - US,Direct Drop,EXW,Air,9/13/10,9/17/10,24-Nov-10,24-Nov-10,24-Nov-10,ARV,Adult,Aurobindo Pharma Limited,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,3796,136656.0,36.0,0.3,"Aurobindo Unit III, India",Yes,1028,12609.89,294.63,12609.89,1028
2468,12336,107-RW-T01,Pre-PQ Process,SO-239,DN-70,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,10-Apr-07,10-Apr-07,10-Apr-07,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,500,16000.0,32.0,1.6,"Trinity Biotech, Plc",No,See DN-70 (ID#:11095),See DN-70 (ID#:11095),,3684.6,353
2469,83172,110-ZM-T30,FPQ-12066,SO-45091,DN-3361,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,4/19/13,N/A - From RDC,29-Nov-13,29-Nov-13,12-Dec-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,180892,408815.92,2.26,0.04,Hetero Unit III Hyderabad IN,Yes,6502,34400.04,505.71,34400.04,6502
2470,82319,114-UG-T30,FPQ-4496,SO-34980,DN-1797,Uganda,PMO - US,From RDC,N/A - From RDC,Air,10/28/09,N/A - From RDC,3-May-10,3-May-10,3-May-10,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,4400,49368.0,11.22,0.19,"Aurobindo Unit III, India",Yes,527,4549.95,106.44,4549.95,527
2471,80040,108-VN-T30,FPQ-3896,SCMS-48270,ASN-5131,Vietnam,PMO - US,Direct Drop,EXW,Air,6/25/09,6/26/09,26-Oct-09,26-Oct-09,26-Oct-09,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,27480,65952.0,2.4,0.04,"Aurobindo Unit III, India",No,See ASN-5131 (ID#:25886),See ASN-5131 (ID#:25886),129.27,See ASN-5131 (ID#:25886),See ASN-5131 (ID#:25886)
2472,83738,111-MZ-T30,FPQ-12416,SO-45893,DN-3428,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,6/28/13,N/A - From RDC,29-Nov-13,30-Jan-14,17-Feb-14,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,12960,262051.2,20.22,0.17,ABBVIE Ludwigshafen Germany,No,See DN-3428 (ID#:83186),See DN-3428 (ID#:83186),324.16,See DN-3428 (ID#:83186),See DN-3428 (ID#:83186)
2473,12283,104-CI-T01,Pre-PQ Process,SO-27520,DN-1234,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,11-Jun-09,11-Jun-09,11-Jun-09,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,10000,77100.0,7.71,0.13,"Aurobindo Unit III, India",No,See DN-1234 (ID#:11970),See DN-1234 (ID#:11970),151.12,See DN-1234 (ID#:11970),See DN-1234 (ID#:11970)
2474,82443,101-CD-T30,FPQ-8840,SO-41148,DN-2512,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,11/21/11,N/A - From RDC,16-Mar-12,14-Mar-12,14-Mar-12,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,103,626.24,6.08,0.2,Mylan (formerly Matrix) Nashik,Yes,1072,5636.3,0.88,5636.3,1072
2477,72291,107-RW-T30,FPQ-4047,SCMS-50820,ASN-7096,Rwanda,PMO - US,Direct Drop,CIP,Air,7/28/09,8/18/09,13-Jun-10,13-Jun-10,13-Jun-10,ARV,Adult,HETERO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,15750,40792.5,2.59,0.04,Hetero Unit III Hyderabad IN,Yes,986,4015.82,79.95,4015.82,986
2478,12793,136-RW-T01,Pre-PQ Process,SO-11520,DN-842,Cameroon,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,20-Aug-08,20-Aug-08,20-Aug-08,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,2000,64000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,643,7805.33,102.4,7805.33,643
2479,68126,109-TZ-T30,FPQ-9211,SCMS-135870,ASN-13851,Tanzania,PMO - US,Direct Drop,EXW,Air,1/25/12,1/27/12,7-Mar-12,8-Mar-12,8-Mar-12,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,1044,83520.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,499,9894.85,117.1,9894.85,499
2482,83617,102-CD-T30,FPQ-9906,SO-42340,DN-2812,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,5/15/12,N/A - From RDC,14-Feb-13,14-Feb-13,14-Feb-13,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,6369,43054.44,6.76,0.11,"Aurobindo Unit III, India",No,See DN-2812 (ID#:83068),See DN-2812 (ID#:83068),60.36,25634.47,3637
2483,83682,111-MZ-T30,FPQ-11033,SO-43791,DN-3112,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,11/12/12,N/A - From RDC,14-Jul-13,26-Jul-13,26-Jul-13,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,18597,39053.7,2.1,0.01,"Aurobindo Unit III, India",Yes,7141,5496.08,48.31,5496.08,7141
2484,83953,123-NG-T30,FPQ-4395,SO-32971,DN-1493,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,7/27/09,N/A - From RDC,18-Dec-09,20-Nov-09,20-Nov-09,ARV,Adult,SCMS from RDC,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,4050,5913.0,1.46,0.02,"Aurobindo Unit III, India",No,See DN-1493 (ID#:83374),See DN-1493 (ID#:83374),11.59,21641.75,2889
2485,12018,114-UG-T01,Pre-PQ Process,SO-33150,DN-1490,Uganda,PMO - US,From RDC,N/A - From RDC,Air,Date Not Captured,N/A - From RDC,29-Oct-09,29-Oct-09,29-Oct-09,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,589,4435.17,7.53,0.13,"Aurobindo Unit III, India",Yes,33,747.17,9.56,747.17,33
2486,84774,151-NG-T30,FPQ-9968,SO-43434,DN-2945,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,5/23/12,N/A - From RDC,30-Nov-12,4-Dec-12,4-Dec-12,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,149952,803742.72,5.36,0.18,Hetero Unit III Hyderabad IN,No,See DN-2945 (ID#:82533),See DN-2945 (ID#:82533),1126.85,See DN-2945 (ID#:82533),See DN-2945 (ID#:82533)
2487,73507,111-MZ-T30,FPQ-9671,SCMS-145150,ASN-15699,Mozambique,PMO - US,Direct Drop,EXW,Air,4/10/12,5/4/12,4-Sep-12,4-Sep-12,4-Sep-12,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,5000,400000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,2384,43848.04,560.8,43848.04,2384
2488,11117,104-CI-T01,Pre-PQ Process,SO-586,DN-194,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,28-Jun-07,28-Jun-07,28-Jun-07,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,4000,164400.0,41.1,0.34,ABBVIE Ludwigshafen Germany,Yes,1015,3256,263.04,3256,1015
2489,37140,111-MZ-T30,FPQ-7054,SCMS-98420,ASN-10816,Mozambique,PMO - US,Direct Drop,FCA,Air,1/21/11,2/8/11,24-May-11,24-May-11,24-May-11,ARV,Adult,Hoffmann-La Roche ltd Basel,"Saquinavir 200mg [Invirase], capsules, 270 Caps",Saquinavir,Invirase,200mg,Capsule,270,448,46377.58,103.52,0.38,Roche Basel,No,See ASN-10816 (ID#:28664),See ASN-10816 (ID#:28664),76.52,See ASN-10816 (ID#:28664),See ASN-10816 (ID#:28664)
2490,11017,114-UG-T01,Pre-PQ Process,SO-17780,DN-995,Uganda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,2-Dec-08,2-Dec-08,2-Dec-08,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,500,1450.0,2.9,0.05,"Aurobindo Unit III, India",Yes,26,1096.71,2.84,1096.71,26
2491,2661,112-NG-T01,Pre-PQ Process,SCMS-87,ASN-57,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,Date Not Captured,28-Sep-06,28-Sep-06,28-Sep-06,ARV,Pediatric,Aurobindo Pharma Limited,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,416,1809.6,4.35,0.02,"Aurobindo Unit III, India",No,See ASN-57 (ID#:23),See ASN-57 (ID#:23),,See ASN-57 (ID#:23),See ASN-57 (ID#:23)
2492,86465,113-ZW-T30,FPQ-8464,SO-40850,DN-2605,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,10/4/11,N/A - From RDC,13-Apr-12,10-Apr-12,10-Apr-12,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,11574,127314.0,11.0,0.18,"Aurobindo Unit III, India",No,See DN-2605 (ID#:82467),See DN-2605 (ID#:82467),210.07,See DN-2605 (ID#:82467),See DN-2605 (ID#:82467)
2493,85255,110-ZM-T30,FPQ-9186,SO-41410,DN-2629,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,1/16/12,N/A - From RDC,8-May-12,30-Apr-12,30-Apr-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,109226,450011.12,4.12,0.14,"Strides, Bangalore, India.",Yes,6636,10598.2,630.92,10598.2,6636
2494,11874,104-CI-T01,Pre-PQ Process,SO-794,DN-674,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,27-Mar-08,27-Mar-08,27-Mar-08,HRDT,HIV test,SCMS from RDC,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests","HIV, Genie II HIV-1/HIV-2 Kit",Genie,,Test kit,40,415,31540.0,76.0,1.9,Bio-Rad Laboratories,Yes,453,1606.93,50.46,1606.93,453
2495,56748,114-UG-T30,FPQ-11153,SCMS-177120,ASN-18910,Uganda,PMO - US,Direct Drop,EXW,Air,12/13/12,2/7/13,10-Apr-13,10-Apr-13,10-Apr-13,ARV,Pediatric,MICRO LABS LIMITED,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,56,112.0,2.0,0.07,"Micro labs, Verna, Goa, India",No,See ASN-18910 (ID#:50309),See ASN-18910 (ID#:50309),0.14,See ASN-18910 (ID#:50309),See ASN-18910 (ID#:50309)
2496,5114,123-NG-T01,Pre-PQ Process,SCMS-43960,ASN-4533,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/10/09,3-Sep-09,3-Sep-09,3-Sep-09,ACT,ACT,MISSIONPHARMA A/S,"Artemether/Lumefantrine 20/120mg [Coartem], scored tablets, Blister 30 x 18 Tabs",Artemether/Lumefantrine,Coartem,20/120mg,Tablet - FDC + blister,540,2000,70420.0,35.21,0.07,"Novartis Pharma Suffern, USA",Yes,1250,17170.07,138.02,17170.07,1250
2498,28418,900-TZ-T30,FPQ-10394,SCMS-156500,ASN-16219,Tanzania,PMO - US,Direct Drop,EXW,Air,7/26/12,8/9/12,9-Oct-12,12-Oct-12,12-Oct-12,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,25741,84945.3,3.3,0.11,"Aurobindo Unit III, India",Yes,2210,9452.02,119.09,9452.02,2210
2499,61676,102-SD-T30,FPQ-8261,SCMS-120461,ASN-12338,Sudan,PMO - US,Direct Drop,EXW,Air,8/29/11,9/7/11,11-Jan-12,11-Jan-12,11-Jan-12,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,65,2080.0,32.0,1.6,"Trinity Biotech, Plc",Yes,21,593.72,3.43,593.72,21
2502,12501,104-CI-T01,Pre-PQ Process,SO-791,DN-641,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,3-Mar-08,3-Mar-08,3-Mar-08,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,,Test kit,100,1505,108344.95,71.99,0.72,Inverness Japan,No,See DN-641 (ID#:10695),See DN-641 (ID#:10695),173.35,1759.4,440
2503,86384,200-ZW-T30,FPQ-6483,SO-37880,DN-2203,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-May-11,13-Jun-11,13-Jun-11,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,20000,85000.0,4.25,0.07,Mylan (formerly Matrix) Nashik,No,See DN-2203 (ID#:82949),See DN-2203 (ID#:82949),183.26,See DN-2203 (ID#:82949),See DN-2203 (ID#:82949)
2505,82584,151-NG-T30,FPQ-11022,SO-44260,DN-3198,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,11/15/12,N/A - From RDC,28-May-13,28-May-13,28-May-13,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,180000,1893600.0,10.52,0.35,Hetero Unit III Hyderabad IN,Yes,26361,20761,2342.38,20761,26361
2506,82976,114-UG-T30,FPQ-7162,SO-38800,DN-2329,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2/14/11,N/A - From RDC,5-Aug-11,24-Aug-11,24-Aug-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,47312,199656.64,4.22,0.14,Mylan (formerly Matrix) Nashik,Yes,20230,79938.08,329.43,79938.08,20230
